NIT,RAZÓN SOCIAL,MACROSECTOR,REGIÓN,Año de Corte,deuda_activos,deuda_patrimonio,multiplicador_cap,cobertura_ingresos,margen_neto,roa,roe,label_original,label_corrected,deuda_activos_lm,deuda_patrimonio_lm,multiplicador_cap_lm,cobertura_ingresos_lm,margen_neto_lm,roa_lm,roe_lm
830087479,VIALAMBRE S.A.S.,MANUFACTURA,BOGOTÁ - CUNDINAMARCA,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
860038579,MEDITEC S.A.,MANUFACTURA,BOGOTÁ - CUNDINAMARCA,2023,0.3333333222222226,0.99999990000001,2.99999970000003,2.99999970000003,0.0,0.0,0.0,2,2,-0.4331314085038996,-2.796990037459458e-08,0.3742530569811345,0.14675330876728693,0.0,0.0,0.0
805010752,DISTRIBUIDORA LA COSTA S.A.,COMERCIO,COSTA PACÍFICA,2023,0.99999990000001,10000000.0,10000000.0,2.99999970000003,0.0,0.0,0.0,0,0,1.0579123088552127,17.25737304069587,19.53923854791511,0.14675330876728693,0.0,0.0,0.0
805001306,FARMASER S.A.S.,COMERCIO,COSTA PACÍFICA,2023,0.49999997500000126,0.49999997500000126,0.9999999500000025,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-0.3218575846074789,-0.5274801581976275,0.14675330876728693,0.0,0.0,0.0
800172933,OBRAS Y TERRENOS S.A.S.,CONSTRUCCIÓN,ANTIOQUIA,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
900746054,@PC MAYORISTA S.A.S.,COMERCIO,ANTIOQUIA,2023,0.99999990000001,10000000.0,10000000.0,2.99999970000003,-0.0,-0.0,-0.0,0,0,1.0579123088552127,17.25737304069587,19.53923854791511,0.14675330876728693,0.0,0.0,0.0
800148462,CI CARBONES DE SANTANDER S.A.S.,COMERCIO,COSTA ATLÁNTICA,2023,0.6111111077160495,1.571428548979592,2.5714285346938777,0.2727272702479339,0.0,0.0,0.0,2,2,0.26278083464252955,0.2811696319961383,0.2268208929955533,-1.2912563400404065,0.0,0.0,0.0
800008307,AVINSA S.A.S.,MANUFACTURA,CENTRO - ORIENTE,2023,0.0,0.0,1.99999980000002,29999999.999999996,0.0,0.0,0.0,4,4,-1.4910438399379886,-0.7754903662475584,-5.78189341441632e-08,20.025931455227344,0.0,0.0,0.0
800229063,PRODUCTOS EL CARIBE S.A.,MANUFACTURA,ANTIOQUIA,2023,0.0,0.0,10000000.0,29999999.999999996,0.0,0.0,0.0,5,5,-1.4910438399379886,-0.7754903662475584,19.53923854791511,20.025931455227344,0.0,0.0,0.0
900112154,DIVERSIFICAR S.A.S.,CONSTRUCCIÓN,COSTA PACÍFICA,2023,0.8749999890625002,6.999999300000071,7.99999920000008,0.4285714224489796,0.0,0.0,0.0,2,2,0.8205806653182177,1.5509807185101676,1.4292133480806049,-1.146200041433047,0.0,0.0,0.0
900233028,PROMOTORA FRANCISCANA S.A.S.,CONSTRUCCIÓN,ANTIOQUIA,2023,0.8571428448979592,5.99999940000006,6.999999300000071,0.4999999916666668,0.0,0.0,0.0,2,2,0.7853902823963671,1.4015863130704156,1.275986320944622,-1.084931374722077,0.0,0.0,0.0
900232864,"STT GROUP SUCURSAL COLOMBIA S.A,",SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.9999999500000025,20000000.0,20000000.0,1.4999999250000038,-0.0,-0.0,-0.0,0,0,1.0579124007893685,18.03286337897353,20.440971763093874,-0.44345773470424593,0.0,0.0,0.0
900983925,NOVA SEGURIDAD PRIVADA LIMITADA.,SERVICIOS,ANTIOQUIA,2023,0.0,0.0,10000000.0,29999999.999999996,0.0,0.0,0.0,5,5,-1.4910438399379886,-0.7754903662475584,19.53923854791511,20.025931455227344,0.0,0.0,0.0
